4,5,527.00,544.00,16.00,12.00,1.00,-1,-1,-1
4,7,962.00,531.00,23.00,45.00,1.00,-1,-1,-1
5,5,527.00,543.00,16.00,12.00,1.00,-1,-1,-1
5,7,953.00,536.00,23.00,45.00,1.00,-1,-1,-1
6,4,1368.00,572.00,18.00,16.00,1.00,-1,-1,-1
6,5,525.00,541.00,21.00,16.00,1.00,-1,-1,-1
6,6,1163.00,548.00,20.00,16.00,1.00,-1,-1,-1
6,7,958.00,531.00,32.00,48.00,1.00,-1,-1,-1
6,8,552.00,476.00,22.00,20.00,1.00,-1,-1,-1
6,9,555.00,603.00,20.00,12.00,1.00,-1,-1,-1
6,10,731.00,478.00,24.00,16.00,1.00,-1,-1,-1
6,11,1807.00,621.00,30.00,47.00,1.00,-1,-1,-1
6,13,441.00,454.00,50.00,43.00,1.00,-1,-1,-1
6,15,1561.00,598.00,22.00,14.00,1.00,-1,-1,-1
7,4,1370.00,574.00,12.00,13.00,1.00,-1,-1,-1
7,5,526.00,541.00,21.00,16.00,1.00,-1,-1,-1
7,6,1163.00,548.00,20.00,16.00,1.00,-1,-1,-1
7,7,940.00,534.00,50.00,53.00,1.00,-1,-1,-1
7,8,553.00,478.00,22.00,20.00,1.00,-1,-1,-1
7,9,554.00,603.00,20.00,12.00,1.00,-1,-1,-1
7,10,729.00,479.00,24.00,16.00,1.00,-1,-1,-1
7,11,1809.00,648.00,21.00,26.00,1.00,-1,-1,-1
7,13,442.00,454.00,50.00,43.00,1.00,-1,-1,-1
7,14,1807.00,622.00,9.00,15.00,1.00,-1,-1,-1
7,15,1558.00,598.00,22.00,14.00,1.00,-1,-1,-1
7,17,710.00,517.00,26.00,10.00,1.00,-1,-1,-1
8,2,928.00,573.00,32.00,14.00,1.00,-1,-1,-1
8,4,1369.00,574.00,12.00,13.00,1.00,-1,-1,-1
8,5,529.00,545.00,16.00,13.00,1.00,-1,-1,-1
8,6,1164.00,551.00,17.00,13.00,1.00,-1,-1,-1
8,7,929.00,539.00,50.00,53.00,1.00,-1,-1,-1
8,8,553.00,478.00,22.00,20.00,1.00,-1,-1,-1
8,9,554.00,603.00,20.00,12.00,1.00,-1,-1,-1
8,10,731.00,479.00,24.00,16.00,1.00,-1,-1,-1
8,11,1803.00,651.00,21.00,26.00,1.00,-1,-1,-1
8,13,444.00,454.00,50.00,43.00,1.00,-1,-1,-1
8,14,1805.00,622.00,12.00,14.00,1.00,-1,-1,-1
8,15,1557.00,600.00,22.00,14.00,1.00,-1,-1,-1
8,17,709.00,521.00,20.00,10.00,1.00,-1,-1,-1
8,18,572.00,450.00,20.00,14.00,1.00,-1,-1,-1
8,22,520.00,451.00,22.00,13.00,1.00,-1,-1,-1
8,27,1550.00,666.00,18.00,10.00,1.00,-1,-1,-1
9,2,927.00,576.00,32.00,14.00,1.00,-1,-1,-1
9,4,1367.00,576.00,12.00,13.00,1.00,-1,-1,-1
9,5,529.00,545.00,16.00,13.00,1.00,-1,-1,-1
9,6,1163.00,551.00,17.00,13.00,1.00,-1,-1,-1
9,7,929.00,540.00,50.00,53.00,1.00,-1,-1,-1
9,8,555.00,480.00,22.00,20.00,1.00,-1,-1,-1
9,9,554.00,604.00,20.00,12.00,1.00,-1,-1,-1
9,10,732.00,480.00,24.00,16.00,1.00,-1,-1,-1
9,11,1801.00,649.00,21.00,26.00,1.00,-1,-1,-1
9,13,445.00,455.00,50.00,43.00,1.00,-1,-1,-1
9,14,1801.00,623.00,12.00,14.00,1.00,-1,-1,-1
